-- Bus
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0001', 'C020', 'K3320A', 'Mercedes-Benz OC500', 50, 'inactive', 2006, 'Awaiting spare parts');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000491', 'D0039', NULL, 'B0360', TO_DATE('2025-04-11 06:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-04-11 14:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'inactive', 'Special event');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000494', 'D0400', 'D0285', 'B0352', TO_DATE('2025-01-05 14:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-01-05 22:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'inactive', 'Special event');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000495', 'D0311', NULL, 'B0429', TO_DATE('2025-01-01 07:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-01-01 15:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Training');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000500', 'D0456', 'D0439', 'B0111', TO_DATE('2025-04-13 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-04-13 17:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'not_assigned', 'Training');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000002', 'D0158', NULL, 'B0358', TO_DATE('2025-01-20 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-01-20 17:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Regular shift');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000005', 'D0222', 'D0380', 'B0121', TO_DATE('2025-02-15 10:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-02-15 18:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'inactive', 'Special event');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000008', 'D0331', NULL, 'B0441', TO_DATE('2025-03-05 07:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-05 15:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Holiday service');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000009', 'D0099', NULL, 'B0299', TO_DATE('2025-04-12 13:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-04-12 21:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'not_assigned', 'Emergency support');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000011', 'D0175', 'D0288', 'B0014', TO_DATE('2025-01-28 16:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-01-29 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Training');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000015', 'D0482', NULL, 'B0192', TO_DATE('2025-02-11 11:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-02-11 19:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'inactive', 'Regular shift');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000017', 'D0303', 'D0101', 'B0078', TO_DATE('2025-03-22 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-22 17:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Special event');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000018', 'D0061', NULL, 'B0418', TO_DATE('2025-04-08 14:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-04-08 22:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'not_assigned', 'Holiday service');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000019', 'D0259', NULL, 'B0135', TO_DATE('2025-01-07 10:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-01-07 18:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Regular shift');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000020', 'D0119', 'D0334', 'B0302', TO_DATE('2025-02-19 12:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-02-19 20:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'inactive', 'Emergency support');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000021', 'D0445', NULL, 'B0044', TO_DATE('2025-03-14 08:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-14 16:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Training');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000022', 'D0202', 'D0405', 'B0222', TO_DATE('2025-04-06 15:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-04-06 23:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'not_assigned', 'Regular shift');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000024', 'D0388', NULL, 'B0115', TO_DATE('2025-01-26 13:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-01-26 21:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Special event');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000027', 'D0015', 'D0299', 'B0398', TO_DATE('2025-02-07 14:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-02-07 22:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'inactive', 'Holiday service');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000030', 'D0199', NULL, 'B0086', TO_DATE('2025-03-09 10:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-09 18:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Regular shift');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000031', 'D0460', 'D0111', 'B0241', TO_DATE('2025-04-14 11:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-04-14 19:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'not_assigned', 'Emergency support');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000032', 'D0211', NULL, 'B0332', TO_DATE('2025-01-04 12:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-01-04 20:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Training');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000034', 'D0377', 'D0017', 'B0004', TO_DATE('2025-02-27 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-02-27 17:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'inactive', 'Special event');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000043', 'D0133', NULL, 'B0155', TO_DATE('2025-03-06 07:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-06 15:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Regular shift');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000047', 'D0289', 'D0355', 'B0477', TO_DATE('2025-04-20 13:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-04-20 21:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'not_assigned', 'Holiday service');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000048', 'D0051', NULL, 'B0231', TO_DATE('2025-01-14 14:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-01-14 22:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Emergency support');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000050', 'D0191', 'D0442', 'B0182', TO_DATE('2025-02-03 10:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-02-03 18:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'inactive', 'Training');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000052', 'D0315', NULL, 'B0366', TO_DATE('2025-03-25 08:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-25 16:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Regular shift');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000055', 'D0078', 'D0221', 'B0091', TO_DATE('2025-04-22 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-04-22 17:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'not_assigned', 'Special event');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000057', 'D0268', NULL, 'B0201', TO_DATE('2025-01-02 11:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-01-02 19:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Holiday service');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000059', 'D0492', 'D0134', 'B0402', TO_DATE('2025-02-22 13:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-02-22 21:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'inactive', 'Regular shift');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000060', 'D0102', NULL, 'B0148', TO_DATE('2025-03-16 14:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-16 22:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Emergency support');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000062', 'D0371', 'D0478', 'B0312', TO_DATE('2025-04-18 10:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-04-18 18:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'not_assigned', 'Training');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000063', 'D0241', NULL, 'B0028', TO_DATE('2025-01-23 12:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-01-23 20:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Regular shift');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000065', 'D0425', 'D0037', 'B0452', TO_DATE('2025-02-06 11:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-02-06 19:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'inactive', 'Special event');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000066', 'D0081', NULL, 'B0276', TO_DATE('2025-03-07 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-07 17:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Holiday service');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000068', 'D0354', 'D0149', 'B0069', TO_DATE('2025-04-28 08:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-04-28 16:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'not_assigned', 'Regular shift');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000070', 'D0224', NULL, 'B0198', TO_DATE('2025-01-18 10:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-01-18 18:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Emergency support');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000071', 'D0408', 'D0251', 'B0387', TO_DATE('2025-02-17 12:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-02-17 20:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'inactive', 'Training');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000075', 'D0002', NULL, 'B0462', TO_DATE('2025-03-11 11:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-11 19:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Special event');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000077', 'D0292', 'D0368', 'B0051', TO_DATE('2025-04-30 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-04-30 17:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'not_assigned', 'Regular shift');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000078', 'D0131', NULL, 'B0211', TO_DATE('2025-01-06 10:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-01-06 18:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Holiday service');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000079', 'D0329', 'D0083', 'B0431', TO_DATE('2025-02-26 08:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-02-26 16:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'inactive', 'Emergency support');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000080', 'D0058', NULL, 'B0178', TO_DATE('2025-03-21 12:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-21 20:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Training');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000081', 'D0271', 'D0393', 'B0321', TO_DATE('2025-04-09 13:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-04-09 21:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'not_assigned', 'Regular shift');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000082', 'D0449', NULL, 'B0012', TO_DATE('2025-01-25 14:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-01-25 22:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Special event');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000086', 'D0153', 'D0322', 'B0488', TO_DATE('2025-02-16 11:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-02-16 19:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'inactive', 'Holiday service');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000088', 'D0305', NULL, 'B0258', TO_DATE('2025-03-03 10:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-03 18:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Regular shift');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000091', 'D0031', 'D0418', 'B0101', TO_DATE('2025-04-23 12:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-04-23 20:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'not_assigned', 'Emergency support');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000092', 'D0278', NULL, 'B0282', TO_DATE('2025-01-21 13:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-01-21 21:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Training');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000093', 'D0496', 'D0121', 'B0033', TO_DATE('2025-02-08 14:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-02-08 22:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'inactive', 'Special event');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000094', 'D0168', NULL, 'B0348', TO_DATE('2025-03-20 10:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-20 18:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Regular shift');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000095', 'D0341', 'D0483', 'B0082', TO_DATE('2025-04-10 11:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-04-10 19:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'not_assigned', 'Holiday service');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000096', 'D0219', NULL, 'B0252', TO_DATE('2025-01-31 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-01-31 17:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Emergency support');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000100', 'D0421', 'D0091', 'B0421', TO_DATE('2025-02-28 10:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-02-28 18:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'inactive', 'Training');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000101', 'D0025', NULL, 'B0125', TO_DATE('2025-03-02 08:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-02 16:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Regular shift');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000102', 'D0238', 'D0432', 'B0306', TO_DATE('2025-04-04 12:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-04-04 20:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'not_assigned', 'Special event');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000103', 'D0395', NULL, 'B0052', TO_DATE('2025-01-15 13:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-01-15 21:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Holiday service');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000105', 'D0185', 'D0042', 'B0415', TO_DATE('2025-02-12 14:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-02-12 22:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'inactive', 'Regular shift');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000109', 'D0468', NULL, 'B0291', TO_DATE('2025-03-18 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-18 17:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Emergency support');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000110', 'D0116', 'D0264', 'B0002', TO_DATE('2025-04-16 08:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-04-16 16:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'not_assigned', 'Training');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000119', 'D0362', NULL, 'B0172', TO_DATE('2025-01-13 11:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-01-13 19:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Special event');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000120', 'D0092', 'D0312', 'B0372', TO_DATE('2025-02-10 10:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-02-10 18:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'inactive', 'Regular shift');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000122', 'D0256', NULL, 'B0061', TO_DATE('2025-03-13 12:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-13 20:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Holiday service');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000123', 'D0431', 'D0073', 'B0223', TO_DATE('2025-04-29 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-04-29 17:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'not_assigned', 'Emergency support');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000124', 'D0173', NULL, 'B0404', TO_DATE('2025-01-10 10:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-01-10 18:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Training');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000126', 'D0338', 'D0491', 'B0131', TO_DATE('2025-02-23 11:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-02-23 19:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'inactive', 'Special event');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000128', 'D0047', NULL, 'B0316', TO_DATE('2025-03-17 12:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-17 20:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Regular shift');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000129', 'D0281', 'D0124', 'B0076', TO_DATE('2025-04-03 13:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-04-03 21:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'not_assigned', 'Holiday service');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000131', 'D0472', NULL, 'B0242', TO_DATE('2025-01-22 14:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-01-22 22:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Emergency support');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000132', 'D0135', 'D0317', 'B0444', TO_DATE('2025-02-09 15:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-02-09 23:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'inactive', 'Training');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000133', 'D0310', NULL, 'B0196', TO_DATE('2025-03-26 11:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-26 19:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Regular shift');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000135', 'D0063', 'D0280', 'B0376', TO_DATE('2025-04-21 12:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-04-21 20:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'not_assigned', 'Special event');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000136', 'D0248', NULL, 'B0095', TO_DATE('2025-01-19 13:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-01-19 21:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Holiday service');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000138', 'D0407', 'D0067', 'B0262', TO_DATE('2025-02-14 14:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-02-14 22:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'inactive', 'Emergency support');
INSERT INTO driverListAssignment (assignmentId, mainDriverId, supportDriverId, busId, assignedFrom, assignedTo, status, remarks) VALUES ('A000140', 'D0053', NULL, 'B0476', TO_DATE('2025-03-10 10:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-10 18:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Training');
